n,direccion,status,http_code,elapsed_s,error
471,GUATEMALA 4902,OK,200,6.54399037361145,
472,RUIZ DE LOS LLANOS 1252,OK,200,6.649420976638794,
473,LARRAYA 1851,OK,200,5.210916996002197,
474,ESTOMBA 2445,OK,200,6.202353477478027,
475,CAPITAN GENERAL RAMON FREIRE 434,OK,200,4.8709187507629395,
476,ANGEL JUSTINIANO CARRANZA 1170,OK,200,4.3517796993255615,
477,LUGONES 2585,OK,200,5.691267251968384,
478,BERMUDEZ 1284,OK,200,5.794455289840698,
479,COSQUIN 4167,OK,200,5.049432992935181,
480,CALIFORNIA 2865,OK,200,4.969231605529785,
481,GARCIA DEL RIO 3470,OK,200,7.171392440795898,
482,TEODORO VILARDEBO 1834,OK,200,4.796162843704224,
483,BIARRITZ 2387,OK,200,5.095901012420654,
484,AGUIRRE 1501,ERROR,404,2.1209914684295654,HTTP 404
485,TRONADOR 2435,OK,200,5.296786785125732,
486,JOAQUIN V. GONZALEZ 252,OK,200,7.958157539367676,
487,JUANA DE ARCO 2565,OK,200,4.682699680328369,
488,SAN NICOLAS 3556,OK,200,5.298790454864502,
489,AV. GAONA 4925,OK,200,6.083776473999023,
490,MONROE 847,OK,200,6.768759250640869,
491,AV. DOCTOR RICARDO BALBIN 3213,OK,200,7.660235166549683,
492,EDUARDO ACEVEDO 52,OK,200,5.552341938018799,
493,SANTO DOMINGO 2431,OK,200,11.721644401550293,
494,ARISTOBULO DEL VALLE 1582,OK,200,7.609430313110352,
495,DR. DOMINGO CABRED 7321,ERROR,404,0.3016340732574463,HTTP 404
496,SANTO TOME 5191,OK,200,6.721179246902466,
497,AIZPURUA 3044,OK,200,6.105466604232788,
498,AV. ALVAREZ JONTE 3172,OK,200,5.431419849395752,
499,TERRADA 4784,OK,200,11.11545443534851,
500,FRANCO 3192,OK,200,5.083049535751343,
